Date ,Ward,Cumulative_cases,Num_of_sealed_buildings,Num_of_containment_zones_slums_and_chawls,Num_of_sealed_floors
2021-06-02,FS,19685,4,0,119
2021-06-02,GN,27747,10,0,214
2021-06-02,GS,21824,4,0,49
2021-06-02,HE,23799,0,0,0
2021-06-02,HW,27342,10,1,40
2021-06-02,KE,44438,0,7,267
2021-06-02,KW,51805,37,0,500
2021-06-02,L,24735,7,3,45
2021-06-02,ME,20523,0,1,15
2021-06-02,MW,22356,9,2,116
2021-06-02,N,32208,1,0,59
2021-06-02,PN,42318,11,0,417
2021-06-02,PS,32067,0,0,258
2021-06-02,RC,48389,0,0,171
2021-06-02,RN,21155,5,2,93
2021-06-02,RS,43313,0,9,630
2021-06-02,S,31797,7,2,15
2021-06-02,T,33247,0,3,282
2021-06-03,A,,0,0,27
2021-06-03,B,,0,0,21
2021-06-03,C,,0,0,18
2021-06-03,D,,22,1,235
2021-06-03,E,,9,1,48
2021-06-03,FN,,1,0,16
2021-06-03,FS,,4,0,110
2021-06-03,GN,,8,0,196
2021-06-03,GS,,4,0,56
2021-06-03,HE,,0,0,0
2021-06-03,HW,,9,1,42
2021-06-03,KE,,0,8,263
2021-06-03,KW,,37,0,499
2021-06-03,L,,4,2,42
2021-06-03,ME,,0,1,25
2021-06-03,MW,,9,2,103
2021-06-03,N,,1,0,45
2021-06-03,PN,,11,0,431
2021-06-03,PS,,0,0,204
2021-06-03,RC,,0,0,158
2021-06-03,RN,,2,1,94
2021-06-03,RS,,0,9,594
2021-06-03,S,,5,2,16
2021-06-03,T,,0,3,273
2021-06-04,A,,0,0,27
2021-06-04,B,,0,0,18
2021-06-04,C,,0,0,17
2021-06-04,D,,24,1,246
2021-06-04,E,,7,1,49
2021-06-04,FN,,1,0,17
2021-06-04,FS,,5,0,107
2021-06-04,GN,,6,0,198
2021-06-04,GS,,3,0,51
2021-06-04,HE,,0,0,0
2021-06-04,HW,,7,1,43
2021-06-04,KE,,0,7,279
2021-06-04,KW,,31,0,490
2021-06-04,L,,3,0,36
2021-06-04,ME,,0,1,25
2021-06-04,MW,,10,2,99
2021-06-04,N,,1,0,40
2021-06-04,PN,,10,0,391
2021-06-04,PS,,0,0,216
2021-06-04,RC,,0,0,220
2021-06-04,RN,,2,1,91
2021-06-04,RS,,0,8,618
2021-06-04,S,,6,2,18
2021-06-04,T,,0,3,275
2021-06-05,A,15642,3,1,28
2021-06-05,B,3849,0,0,16
2021-06-05,C,6671,0,0,18
2021-06-05,D,32966,22,1,240
2021-06-05,E,20307,7,1,45
2021-06-05,FN,26226,2,0,18
2021-06-05,FS,19763,7,0,101
2021-06-05,GN,27825,7,0,185
2021-06-05,GS,21907,2,0,50
2021-06-05,HE,23888,0,0,0
2021-06-05,HW,27449,7,1,43
2021-06-05,KE,44634,0,7,278
2021-06-05,KW,52064,27,0,467
2021-06-05,L,24829,1,0,29
2021-06-05,ME,20592,1,1,38
2021-06-05,MW,22414,11,2,95
2021-06-05,N,32293,1,0,55
2021-06-05,PN,42487,8,0,353
2021-06-05,PS,32201,0,0,204
2021-06-05,RC,48662,0,0,220
2021-06-05,RN,21300,2,0,80
2021-06-05,RS,43498,0,8,590
2021-06-05,S,31928,4,2,16
2021-06-05,T,19763,0,3,265
2021-06-06,A,15662,1,0,27
2021-06-06,B,3851,0,0,16
2021-06-06,C,6672,0,0,18
2021-06-06,D,33012,16,1,228
2021-06-06,E,20324,6,1,44
2021-06-06,FN,26246,2,0,21
2021-06-06,FS,19780,5,0,95
2021-06-06,GN,27849,7,0,163
2021-06-06,GS,21931,2,0,42
2021-06-06,HE,23922,0,0,0
2021-06-06,HW,27476,7,1,41
2021-06-06,KE,44693,0,8,285
2021-06-06,KW,52142,26,0,437
2021-06-06,L,24867,1,0,20
2021-06-06,ME,20610,1,1,38
2021-06-06,MW,22442,10,2,91
2021-06-06,N,32330,1,0,50
2021-06-06,PN,42541,5,0,344
2021-06-06,PS,32240,0,0,193
2021-06-06,RC,48727,0,0,220
2021-06-06,RN,21333,2,0,78
2021-06-06,RS,43548,0,8,560
2021-06-06,S,31971,4,2,16
2021-06-06,T,33394,0,2,256
2021-06-07,A,15674,1,0,26
2021-06-07,B,3852,0,0,16
2021-06-07,C,6678,0,0,17
2021-06-07,D,33030,13,1,233
2021-06-07,E,20337,6,1,44
2021-06-07,FN,26266,2,0,21
2021-06-07,FS,19794,7,0,103
2021-06-07,GN,27871,8,0,169
2021-06-07,GS,21945,4,0,40
2021-06-07,HE,23954,1,0,0
2021-06-07,HW,27506,4,1,47
2021-06-07,KE,44751,0,9,287
2021-06-07,KW,52218,29,0,428
2021-06-07,L,24888,0,0,16
2021-06-07,ME,20622,1,1,38
2021-06-07,MW,22463,9,2,95
2021-06-07,N,32361,1,0,58
2021-06-07,PN,42586,2,0,391
2021-06-07,PS,32260,0,0,194
2021-06-07,RC,48792,0,0,223
2021-06-07,RN,21364,2,0,77
2021-06-07,RS,43609,0,8,549
2021-06-07,S,32038,8,2,16
2021-06-07,T,33425,0,2,254
2021-06-08,A,15690,1,0,32
2021-06-08,B,3856,0,0,16
2021-06-08,C,6679,0,0,14
2021-06-08,D,33056,8,1,226
2021-06-08,E,20358,2,1,41
2021-06-08,FN,26284,2,0,20
2021-06-08,FS,19817,3,0,104
2021-06-08,GN,27902,4,0,177
2021-06-08,GS,21971,4,0,38
2021-06-08,HE,23979,0,0,1
2021-06-08,HW,27525,2,1,46
2021-06-08,KE,44796,0,9,299
2021-06-08,KW,52277,20,0,434
2021-06-08,L,24913,0,0,0
2021-06-08,ME,20647,0,1,39
2021-06-08,MW,22484,9,2,94
2021-06-08,N,32394,1,0,59
2021-06-08,PN,42628,0,0,407
2021-06-08,PS,32287,0,0,209
2021-06-08,RC,48854,0,0,223
2021-06-08,RN,21393,1,0,69
2021-06-08,RS,43666,0,9,536
2021-06-08,S,32080,5,2,19
2021-06-08,T,33542,0,2,230
2021-06-09,A,15705,1,0,27
2021-06-09,B,27925,0,0,13
2021-06-09,C,6684,0,0,14
2021-06-09,D,33082,9,0,218
2021-06-09,E,20384,3,1,38
2021-06-09,FN,26329,2,0,19
2021-06-09,FS,19845,7,0,90
2021-06-09,GN,32419,6,0,156
2021-06-09,GS,22002,5,0,40
2021-06-09,HE,24001,1,0,0
2021-06-09,HW,27549,2,1,43
2021-06-09,KE,44858,0,8,283
2021-06-09,KW,52367,33,0,404
2021-06-09,L,24936,0,0,0
2021-06-09,ME,20665,1,1,38
2021-06-09,MW,22520,9,2,88
2021-06-09,N,,1,0,63
2021-06-09,PN,42684,2,0,411
2021-06-09,PS,32339,0,0,210
2021-06-09,RC,48513,0,0,223
2021-06-09,RN,21434,1,0,46
2021-06-09,RS,43720,0,8,495
2021-06-09,S,32133,10,2,14
2021-06-09,T,33477,0,2,228
2021-06-10,A,,1,0,27
2021-06-10,B,,0,0,13
2021-06-10,C,,0,0,14
2021-06-10,D,,9,0,218
2021-06-10,E,,3,1,38
2021-06-10,FN,,2,0,19
2021-06-10,FS,,7,0,90
2021-06-10,GN,,6,0,156
2021-06-10,GS,,5,0,40
2021-06-10,HE,,1,0,0
2021-06-10,HW,,2,1,43
2021-06-10,KE,,0,8,283
2021-06-10,KW,,33,0,404
2021-06-10,L,,0,0,0
2021-06-10,ME,,1,1,38
2021-06-10,MW,,9,2,88
2021-06-10,N,,1,0,63
2021-06-10,PN,,2,0,411
2021-06-10,PS,,0,0,210
2021-06-10,RC,,0,0,223
2021-06-10,RN,,1,0,46
2021-06-10,RS,,0,8,495
2021-06-10,S,,10,2,14
2021-06-10,T,,0,2,228
2021-06-11,A,15744,0,0,25
2021-06-11,B,3862,0,0,15
2021-06-11,C,6701,0,0,10
2021-06-11,D,33142,10,0,207
2021-06-11,E,20415,5,2,42
2021-06-11,FN,26375,2,0,21
2021-06-11,FS,19870,9,0,101
2021-06-11,GN,27974,6,0,164
2021-06-11,GS,22044,5,0,36
2021-06-11,HE,24052,2,0,0
2021-06-11,HW,27548,2,1,44
2021-06-11,KE,44943,0,6,292
2021-06-11,KW,52459,28,0,376
2021-06-11,L,24971,0,0,0
2021-06-11,ME,20695,1,1,38
2021-06-11,MW,22563,13,2,91
2021-06-11,N,32459,1,0,58
2021-06-11,PN,42776,3,0,386
2021-06-11,PS,32416,0,0,222
2021-06-11,RC,49017,0,0,315
2021-06-11,RN,21482,0,0,26
2021-06-11,RS,43813,0,4,
2021-06-11,S,32214,8,3,15
2021-06-11,T,33532,0,2,215
2021-06-12,A,,0,0,26
2021-06-12,B,,0,0,15
2021-06-12,C,,0,0,11
2021-06-12,D,,8,0,200
2021-06-12,E,,5,1,42
2021-06-12,FN,,2,0,19
2021-06-12,FS,,8,0,100
2021-06-12,GN,,3,0,158
2021-06-12,GS,,4,0,31
2021-06-12,HE,,2,0,0
2021-06-12,HW,,1,0,45
2021-06-12,KE,,0,8,299
2021-06-12,KW,,27,0,362
2021-06-12,L,,0,0,4
2021-06-12,ME,,1,0,37
2021-06-12,MW,,12,2,88
2021-06-12,N,,0,0,67
2021-06-12,PN,,4,0,372
2021-06-12,PS,,0,0,191
2021-06-12,RC,,0,0,308
2021-06-12,RN,,0,0,22
2021-06-12,RS,,0,6,454
2021-06-12,S,,6,3,17
2021-06-12,T,,0,2,210
2021-06-13,A,15784,0,0,25
2021-06-13,B,3865,0,0,17
2021-06-13,C,6708,0,0,12
2021-06-13,D,33183,8,0,200
2021-06-13,E,20442,5,1,43
2021-06-13,FN,26449,1,0,17
2021-06-13,FS,19900,6,0,90
2021-06-13,GN,28003,3,0,149
2021-06-13,GS,22076,3,0,31
2021-06-13,HE,24110,2,0,0
2021-06-13,HW,27661,3,0,43
2021-06-13,KE,42025,0,8,286
2021-06-13,KW,52585,22,0,356
2021-06-13,L,25009,0,0,0
2021-06-13,ME,20717,1,0,34
2021-06-13,MW,22607,11,1,86
2021-06-13,N,32505,0,0,67
2021-06-13,PN,42885,4,0,333
2021-06-13,PS,32490,0,0,159
2021-06-13,RC,49135,0,0,308
2021-06-13,RN,21551,0,0,11
2021-06-13,RS,43920,0,6,422
2021-06-13,S,32287,8,3,16
2021-06-13,T,33575,0,2,212
2021-06-14,A,15793,0,0,23
2021-06-14,B,3865,0,0,15
2021-06-14,C,6710,0,0,12
2021-06-14,D,33207,9,0,199
2021-06-14,E,20453,8,1,42
2021-06-14,FN,26470,2,0,16
2021-06-14,FS,19914,6,0,90
2021-06-14,GN,28010,3,0,148
2021-06-14,GS,22089,3,0,39
2021-06-14,HE,24122,2,0,0
2021-06-14,HW,27688,4,0,38
2021-06-14,KE,45065,0,7,383
2021-06-14,KW,52630,24,0,353
2021-06-14,L,25028,0,0,0
2021-06-14,ME,20732,1,0,34
2021-06-14,MW,22626,12,1,87
2021-06-14,N,32521,0,0,72
2021-06-14,PN,42919,4,0,340
2021-06-14,PS,32512,0,0,151
2021-06-14,RC,49181,0,0,346
2021-06-14,RN,21580,0,0,23
2021-06-14,RS,43965,0,5,427
2021-06-14,S,32308,8,3,17
2021-06-14,T,33602,0,2,214
2021-06-15,A,15690,1,1,27
2021-06-15,B,3856,0,0,15
2021-06-15,C,6679,0,0,13
2021-06-15,D,33056,6,0,188
2021-06-15,E,20358,8,1,40
2021-06-15,FN,26284,2,0,13
2021-06-15,FS,19817,8,0,93
2021-06-15,GN,27902,2,0,132
2021-06-15,GS,21971,3,0,24
2021-06-15,HE,23979,2,0,0
2021-06-15,HW,27525,4,0,35
2021-06-15,KE,44796,0,7,283
2021-06-15,KW,52277,21,0,356
2021-06-15,L,24913,0,0,
2021-06-15,ME,20647,1,0,33
2021-06-15,MW,22484,10,1,85
2021-06-15,N,32394,0,0,69
2021-06-15,PN,42628,4,0,325
2021-06-15,PS,32287,0,0,120
2021-06-15,RC,48854,0,0,372
2021-06-15,RN,21393,0,0,28
2021-06-15,RS,43666,0,5,431
2021-06-15,S,32080,8,3,20
2021-06-15,T,33452,0,2,212
2021-06-16,A,,1,1,25
2021-06-16,B,,0,0,14
2021-06-16,C,,0,0,14
2021-06-16,D,,6,0,158
2021-06-16,E,,8,1,41
2021-06-16,FN,,2,0,12
2021-06-16,FS,,8,0,96
2021-06-16,GN,,2,0,133
2021-06-16,GS,,4,0,15
2021-06-16,HE,,2,0,0
2021-06-16,HW,,4,0,34
2021-06-16,KE,,0,7,278
2021-06-16,KW,,21,0,334
2021-06-16,L,,0,0,
2021-06-16,ME,,1,0,30
2021-06-16,MW,,9,1,92
2021-06-16,N,,0,0,68
2021-06-16,PN,,5,0,313
2021-06-16,PS,,0,0,128
2021-06-16,RC,,0,0,288
2021-06-16,RN,,0,0,40
2021-06-16,RS,,0,3,391
2021-06-16,S,,8,3,20
2021-06-16,T,,0,2,207
2021-06-17,A,15725,1,1,21
2021-06-17,B,3858,0,0,12
2021-06-17,C,6691,0,0,14
2021-06-17,D,33099,4,0,154
2021-06-17,E,20397,10,1,36
2021-06-17,FN,26350,4,0,13
2021-06-17,FS,19860,8,0,85
2021-06-17,GN,27949,2,0,126
2021-06-17,GS,22019,4,0,14
2021-06-17,HE,24029,1,0,1
2021-06-17,HW,27557,4,0,32
2021-06-17,KE,44903,0,6,251
2021-06-17,KW,52411,21,0,322
2021-06-17,L,24956,0,0,0
2021-06-17,ME,20680,0,0,24
2021-06-17,MW,22547,9,1,101
2021-06-17,N,32438,0,0,64
2021-06-17,PN,42736,8,0,339
2021-06-17,PS,32372,0,0,100
2021-06-17,RC,48962,0,0,230
2021-06-17,RN,21458,0,0,45
2021-06-17,RS,43765,0,3,387
2021-06-17,S,32185,9,4,18
2021-06-17,T,33501,0,2,207
2021-06-18,A,15857,1,1,27
2021-06-18,B,3870,0,0,12
2021-06-18,C,6728,0,0,14
2021-06-18,D,33333,4,0,151
2021-06-18,E,20533,10,1,32
2021-06-18,FN,26584,3,0,13
2021-06-18,FS,19958,7,0,82
2021-06-18,GN,28062,1,0,115
2021-06-18,GS,22166,4,0,12
2021-06-18,HE,24213,1,0,1
2021-06-18,HW,27796,4,0,32
2021-06-18,KE,45273,0,6,242
2021-06-18,KW,52898,24,0,316
2021-06-18,L,25122,0,0,0
2021-06-18,ME,20814,0,0,14
2021-06-18,MW,22698,8,1,109
2021-06-18,N,32640,0,0,55
2021-06-18,PN,43126,8,0,305
2021-06-18,PS,32676,0,0,158
2021-06-18,RC,49417,0,0,209
2021-06-18,RN,21697,0,0,61
2021-06-18,RS,44106,0,3,352
2021-06-18,S,32442,7,4,20
2021-06-18,T,33702,0,2,195
2021-06-19,A,,1,1,24
2021-06-19,B,,1,0,8
2021-06-19,C,,0,0,14
2021-06-19,D,,4,0,145
2021-06-19,E,,8,1,34
2021-06-19,FN,,3,0,11
2021-06-19,FS,,7,0,73
2021-06-19,GN,,1,0,111
2021-06-19,GS,,3,0,11
2021-06-19,HE,,0,0,1
2021-06-19,HW,,4,0,30
2021-06-19,KE,,0,5,232
2021-06-19,KW,,26,0,312
2021-06-19,L,,0,0,0
2021-06-19,ME,,0,0,34
2021-06-19,MW,,7,1,112
2021-06-19,N,,0,0,52
2021-06-19,PN,,8,0,276
2021-06-19,PS,,0,0,141
2021-06-19,RC,,0,0,209
2021-06-19,RN,,0,0,61
2021-06-19,RS,,0,1,311
2021-06-19,S,,7,4,20
2021-06-19,T,,0,2,191
2021-06-20,A,,1,1,23
2021-06-20,B,,1,0,8
2021-06-20,C,,0,0,15
2021-06-20,D,,4,0,137
2021-06-20,E,,8,0,30
2021-06-20,FN,,4,0,10
2021-06-20,FS,,6,0,68
2021-06-20,GN,,1,0,99
2021-06-20,GS,,3,0,11
2021-06-20,HE,,0,0,1
2021-06-20,HW,,4,0,30
2021-06-20,KE,,0,8,
2021-06-20,KW,,27,0,304
2021-06-20,L,,0,0,0
2021-06-20,ME,,1,0,35
2021-06-20,MW,,8,1,103
2021-06-20,N,,0,0,41
2021-06-20,PN,,8,0,265
2021-06-20,PS,,0,0,121
2021-06-20,RC,,0,0,209
2021-06-20,RN,,0,0,67
2021-06-20,RS,,0,0,304
2021-06-20,S,,7,4,20
2021-06-20,T,,0,2,192
2021-06-21,A,15902,1,0,23
2021-06-21,B,3877,1,0,9
2021-06-21,C,6734,0,0,13
2021-06-21,D,33425,4,0,128
2021-06-21,E,20579,10,0,26
2021-06-21,FN,26662,5,0,11
2021-06-21,FS,19979,5,0,68
2021-06-21,GN,28109,2,0,114
2021-06-21,GS,22216,3,0,11
2021-06-21,HE,24282,0,0,1
2021-06-21,HW,27864,4,0,30
2021-06-21,KE,45418,0,5,241
2021-06-21,KW,53100,28,0,294
2021-06-21,L,25179,0,0,0
2021-06-21,ME,20858,1,0,43
2021-06-21,MW,22755,8,1,116
2021-06-21,N,32703,0,0,31
2021-06-21,PN,43254,7,0,246
2021-06-21,PS,32797,1,0,118
2021-06-21,RC,49577,0,0,280
2021-06-21,RN,21779,0,0,74
2021-06-21,RS,44233,0,1,309
2021-06-21,S,32542,6,3,19
2021-06-21,T,33772,0,1,188
2021-06-22,A,15806,1,0,21
2021-06-22,B,3866,1,0,7
2021-06-22,C,6715,0,0,14
2021-06-22,D,33233,5,0,140
2021-06-22,E,20466,9,1,28
2021-06-22,FN,26491,5,0,12
2021-06-22,FS,19927,4,0,70
2021-06-22,GN,28030,2,0,109
2021-06-22,GS,22109,3,0,11
2021-06-22,HE,24153,0,0,0
2021-06-22,HW,27709,4,0,30
2021-06-22,KE,45109,0,6,254
2021-06-22,KW,52677,27,0,291
2021-06-22,L,25043,0,0,0
2021-06-22,ME,20753,5,0,48
2021-06-22,MW,22641,8,0,120
2021-06-22,N,32536,0,0,33
2021-06-22,PN,42966,6,0,248
2021-06-22,PS,32541,1,0,110
2021-06-22,RC,49226,0,0,276
2021-06-22,RN,21594,1,0,80
2021-06-22,RS,43982,0,1,295
2021-06-22,S,32331,6,3,19
2021-06-22,T,33633,0,1,177
2021-06-23,A,15825,1,0,21
2021-06-23,B,3867,1,0,9
2021-06-23,C,6720,0,0,14
2021-06-23,D,33273,6,0,136
2021-06-23,E,20495,8,0,25
2021-06-23,FN,26530,5,0,11
2021-06-23,FS,19944,3,0,69
2021-06-23,GN,28038,2,0,99
2021-06-23,GS,22125,2,0,10
2021-06-23,HE,24182,0,0,0
2021-06-23,HW,27738,4,0,33
2021-06-23,KE,45180,0,6,237
2021-06-23,KW,52753,30,0,289
2021-06-23,L,25077,0,0,0
2021-06-23,ME,20779,6,0,50
2021-06-23,MW,22659,7,0,122
2021-06-23,N,32576,0,0,42
2021-06-23,PN,43011,4,0,240
2021-06-23,PS,32594,1,0,87
2021-06-23,RC,49298,0,0,277
2021-06-23,RN,21624,1,0,92
2021-06-23,RS,44018,0,1,318
2021-06-23,S,32360,6,3,19
2021-06-23,T,33659,0,1,193
2021-06-24,A,,1,0,20
2021-06-24,B,,1,0,14
2021-06-24,C,,0,0,14
2021-06-24,D,,9,0,137
2021-06-24,E,,6,0,25
2021-06-24,FN,,5,0,10
2021-06-24,FS,,3,0,65
2021-06-24,GN,,2,0,91
2021-06-24,GS,,2,0,6
2021-06-24,HE,,0,0,0
2021-06-24,HW,,3,0,35
2021-06-24,KE,,0,5,234
2021-06-24,KW,,33,0,302
2021-06-24,L,,0,0,0
2021-06-24,ME,,6,0,54
2021-06-24,MW,,9,0,118
2021-06-24,N,,1,0,41
2021-06-24,PN,,3,0,252
2021-06-24,PS,,1,0,67
2021-06-24,RC,,0,0,230
2021-06-24,RN,,1,0,103
2021-06-24,RS,,0,1,312
2021-06-24,S,,6,3,19
2021-06-24,T,,0,0,188
2021-06-25,A,,1,0,24
2021-06-25,B,,1,0,12
2021-06-25,C,,1,0,15
2021-06-25,D,,7,0,125
2021-06-25,E,,6,0,25
2021-06-25,FN,,5,0,9
2021-06-25,FS,,5,0,75
2021-06-25,GN,,3,0,102
2021-06-25,GS,,1,0,7
2021-06-25,HE,,0,,0
2021-06-25,HW,,3,0,33
2021-06-25,KE,,0,7,254
2021-06-25,KW,,32,0,314
2021-06-25,L,,0,0,0
2021-06-25,ME,,6,2,57
2021-06-25,MW,,7,1,125
2021-06-25,N,,1,0,45
2021-06-25,PN,,2,0,265
2021-06-25,PS,,1,0,40
2021-06-25,RC,,0,0,192
2021-06-25,RN,,1,0,101
2021-06-25,RS,,0,1,278
2021-06-25,S,,5,3,19
2021-06-25,T,,0,0,188
2021-06-26,A,15905,0,0,22
2021-06-26,B,3862,1,0,12
2021-06-26,C,6722,1,0,14
2021-06-26,D,33656,7,0,114
2021-06-26,E,20271,7,0,26
2021-06-26,FN,,4,0,9
2021-06-26,FS,19949,5,0,72
2021-06-26,GN,28054,2,0,104
2021-06-26,GS,22456,1,0,7
2021-06-26,HE,24358,0,0,0
2021-06-26,HW,27756,2,0,31
2021-06-26,KE,45140,0,6,239
2021-06-26,KW,53343,,0,322
2021-06-26,L,25699,0,0,0
2021-06-26,ME,20868,5,2,59
2021-06-26,MW,22859,7,1,128
2021-06-26,N,32745,1,0,44
2021-06-26,PN,43495,2,0,239
2021-06-26,PS,33109,1,0,42
2021-06-26,RC,49987,0,0,192
2021-06-26,RN,21732,1,0,93
2021-06-26,RS,44377,0,1,249
2021-06-26,S,32526,5,2,19
2021-06-26,T,33884,0,0,195
2021-06-27,A,15898,0,0,19
2021-06-27,B,3875,1,0,10
2021-06-27,C,6731,1,0,12
2021-06-27,D,33399,8,0,131
2021-06-27,E,20570,8,0,26
2021-06-27,FN,26639,4,0,10
2021-06-27,FS,19968,4,0,71
2021-06-27,GN,28098,1,0,97
2021-06-27,GS,22198,0,0,7
2021-06-27,HE,24264,0,0,0
2021-06-27,HW,27851,1,0,26
2021-06-27,KE,43579,0,6,320
2021-06-27,KW,53031,34,0,
2021-06-27,L,25199,0,0,0
2021-06-27,ME,20853,5,2,57
2021-06-27,MW,22738,5,0,134
2021-06-27,N,32676,1,0,39
2021-06-27,PN,43225,2,0,212
2021-06-27,PS,32775,1,0,27
2021-06-27,RC,49543,0,0,192
2021-06-27,RN,21751,1,0,89
2021-06-27,RS,44198,0,2,279
2021-06-27,S,32517,5,2,17
2021-06-27,T,33748,0,0,197
2021-06-28,A,,0,0,17
2021-06-28,B,,1,0,10
2021-06-28,C,,1,0,13
2021-06-28,D,,8,0,130
2021-06-28,E,,6,0,27
2021-06-28,FN,,4,0,10
2021-06-28,FS,,4,0,69
2021-06-28,GN,,1,0,91
2021-06-28,GS,,0,0,7
2021-06-28,HE,,0,0,0
2021-06-28,HW,,0,0,25
2021-06-28,KE,,0,4,260
2021-06-28,KW,,34,0,325
2021-06-28,L,,0,0,0
2021-06-28,ME,,6,2,56
2021-06-28,MW,,4,0,135
2021-06-28,N,,1,0,46
2021-06-28,PN,,2,0,202
2021-06-28,PS,,1,0,17
2021-06-28,RC,,0,0,160
2021-06-28,RN,,1,0,83
2021-06-28,RS,,0,2,272
2021-06-28,S,,5,2,19
2021-06-28,T,,0,0,194
2021-06-29,A,16011,1,0,24
2021-06-29,B,3893,0,0,12
2021-06-29,C,6764,1,0,14
2021-06-29,D,33718,8,0,136
2021-06-29,E,20694,5,0,26
2021-06-29,FN,,4,0,10
2021-06-29,FS,20095,4,0,60
2021-06-29,GN,28251,1,0,83
2021-06-29,GS,22359,2,0,13
2021-06-29,HE,24463,0,0,0
2021-06-29,HW,28098,0,0,23
2021-06-29,KE,45760,0,5,252
2021-06-29,KW,53702,34,0,329
2021-06-29,L,25342,0,,0
2021-06-29,ME,20969,5,2,54
2021-06-29,MW,22913,4,0,132
2021-06-29,N,32930,1,0,46
2021-06-29,PN,43586,2,0,178
2021-06-29,PS,33108,1,0,52
2021-06-29,RC,49961,0,0,163
2021-06-29,RN,21963,1,0,86
2021-06-29,RS,44558,0,2,280
2021-06-29,S,32810,6,2,22
2021-06-29,T,33995,0,0,197
2021-06-30,A,,1,0,24
2021-06-30,B,,0,0,12
2021-06-30,C,,1,0,13
2021-06-30,D,,12,0,146
2021-06-30,E,,5,0,26
2021-06-30,FN,,2,0,9
2021-06-30,FS,,3,0,64
2021-06-30,GN,,1,0,76
2021-06-30,GS,,2,0,11
2021-06-30,HE,,0,0,0
2021-06-30,HW,,0,2,32
2021-06-30,KE,,0,3,243
2021-06-30,KW,,32,0,342
2021-06-30,L,,0,0,0
2021-06-30,ME,,4,2,53
2021-06-30,MW,,2,0,135
2021-06-30,N,,1,0,46
2021-06-30,PN,,1,0,156
2021-06-30,PS,,1,0,72
2021-06-30,RC,,0,0,182
2021-06-30,RN,,0,0,75
2021-06-30,RS,,0,2,284
2021-06-30,S,,7,2,21
2021-06-30,T,,0,0,202
2021-07-01,A,16040,1,0,22
2021-07-01,B,3896,0,0,13
2021-07-01,C,6771,1,0,13
2021-07-01,D,33785,10,0,146
2021-07-01,E,20718,5,0,24
2021-07-01,FN,26907,2,0,9
2021-07-01,FS,20128,3,0,71
2021-07-01,GN,28294,0,0,72
2021-07-01,GS,22406,2,0,8
2021-07-01,HE,24504,0,0,0
2021-07-01,HW,28162,0,2,29
2021-07-01,KE,45856,0,5,249
2021-07-01,KW,53864,33,0,351
2021-07-01,L,25385,0,0,0
2021-07-01,ME,21002,4,3,54
2021-07-01,MW,22946,2,0,122
2021-07-01,N,32984,0,0,47
2021-07-01,PN,43660,1,0,134
2021-07-01,PS,33194,1,0,50
2021-07-01,RC,50055,0,0,182
2021-07-01,RN,22014,0,0,77
2021-07-01,RS,44638,0,3,288
2021-07-01,S,32998,6,1,21
2021-07-01,T,34056,0,0,200
2021-07-02,A,,1,0,30
2021-07-02,B,,0,0,13
2021-07-02,C,,1,0,12
2021-07-02,D,,9,0,153
2021-07-02,E,,3,0,26
2021-07-02,FN,,1,0,10
2021-07-02,FS,,2,0,76
2021-07-02,GN,,0,0,101
2021-07-02,GS,,2,0,6
2021-07-02,HE,,0,0,0
2021-07-02,HW,,0,2,36
2021-07-02,KE,,0,4,254
2021-07-02,KW,,33,0,341
2021-07-02,L,,0,0,0
2021-07-02,ME,,4,4,52
2021-07-02,MW,,2,0,128
2021-07-02,N,,0,0,47
2021-07-02,PN,,0,0,111
2021-07-02,PS,,1,0,26
2021-07-02,RC,,0,0,130
2021-07-02,RN,,0,0,75
2021-07-02,RS,,0,3,293
2021-07-02,S,,7,1,20
2021-07-02,T,,,0,203
2021-07-03,A,16066,1,0,27
2021-07-03,B,3900,0,0,14
2021-07-03,C,6781,1,0,12
2021-07-03,D,33866,10,0,155
2021-07-03,E,20744,2,0,28
2021-07-03,FN,26965,2,0,6
2021-07-03,FS,20150,2,0,76
2021-07-03,GN,28337,0,0,93
2021-07-03,GS,22449,3,0,5
2021-07-03,HE,24544,0,0,0
2021-07-03,HW,28210,0,2,38
2021-07-03,KE,45933,0,4,250
2021-07-03,KW,53987,29,0,345
2021-07-03,L,25414,0,0,0
2021-07-03,ME,21030,4,4,47
2021-07-03,MW,22975,2,0,129
2021-07-03,N,33045,0,0,66
2021-07-03,PN,43741,1,,123
2021-07-03,PS,33268,1,0,1
2021-07-03,RC,50136,0,0,142
2021-07-03,RN,22062,0,0,73
2021-07-03,RS,44702,0,3,269
2021-07-03,S,32948,8,1,19
2021-07-03,T,34096,0,0,204
2021-07-04,A,,1,0,27
2021-07-04,B,,0,0,14
2021-07-04,C,,1,0,16
2021-07-04,D,,13,0,162
2021-07-04,E,,2,0,28
2021-07-04,FN,,2,0,6
2021-07-04,FS,,2,0,75
2021-07-04,GN,,0,0,84
2021-07-04,GS,,3,0,9
2021-07-04,HE,,0,0,0
2021-07-04,HW,,0,2,37
2021-07-04,KE,,0,3,232
2021-07-04,KW,,27,0,354
2021-07-04,L,,0,0,0
2021-07-04,ME,,4,3,43
2021-07-04,MW,,1,0,123
2021-07-04,N,,0,0,66
2021-07-04,PN,,1,0,142
2021-07-04,PS,,0,0,0
2021-07-04,RC,,0,0,98
